--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,,,,Scoring,,,Scoring,,Goals,,,,Assists,,,,,Ice Time,,-additional
Rk,Player,From,To,Yrs,GP▼,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,-9999
441,Grant Jennings,1996,1996,1,6,0,0,0,1,28,0,0,0,0,0,0,0,3,0.0,,,jennigr01
442,Dominik Kahun,2020,2020,1,6,2,2,4,2,0,2,0,0,0,2,0,0,8,25.0,71,11:53,kahundo01
443,Jaroslav Kristek,2003,2003,1,6,0,0,0,-2,4,0,0,0,0,0,0,0,4,0.0,70,11:37,kristja01
444,Cole Schneider,2016,2017,2,6,0,1,1,2,0,0,0,0,0,1,0,0,11,0.0,54,8:58,schneco02
445,Brady Austin,2017,2017,1,5,0,0,0,0,4,0,0,0,0,0,0,0,8,0.0,80,16:05,austibr01
446,Peter Ciavaglia,1992,1993,2,5,0,0,0,1,0,0,0,0,0,0,0,0,3,0.0,,,ciavape01
447,Joe Finley,2012,2012,1,5,0,0,0,-3,12,0,0,0,0,0,0,0,1,0.0,39,7:48,finlejo01
448,Richard Hajdu,1986,1987,2,5,0,0,0,2,4,0,0,0,0,0,0,0,3,0.0,,,hajduri01
449,Mike Hurlbut,1998,2000,3,5,0,0,0,2,4,0,0,0,0,0,0,0,6,0.0,30,15:09,hurlbmi01
450,Jim Jackson,1988,1988,1,5,2,0,2,0,0,1,1,0,1,0,0,0,11,18.2,,,jacksji01
451,Dave McLlwain,1992,1992,1,5,0,0,0,-3,2,0,0,0,0,0,0,0,5,0.0,,,mcllwda01
452,Dean Melanson,1995,1995,1,5,0,0,0,-1,4,0,0,0,0,0,0,0,1,0.0,,,melande01
453,Scott Nichol,1996,1998,2,5,0,0,0,0,14,0,0,0,0,0,0,0,9,0.0,,,nichosc01
454,Geordie Robertson,1983,1983,1,5,1,2,3,-1,7,1,0,0,0,0,2,0,10,10.0,,,roberge02
455,Colin Stuart,2011,2012,2,5,0,0,0,-2,2,0,0,0,0,0,0,0,5,0.0,52,10:22,stuarco01
456,Mike Card,2007,2007,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,18,4:34,cardmi01
457,Jean-Sébastien Dea,2020,2021,2,4,0,0,0,-1,2,0,0,0,0,0,0,0,2,0.0,28,7:07,deaje01
458,John Gilmour,2020,2020,1,4,0,0,0,-2,0,0,0,0,0,0,0,0,5,0.0,68,17:03,gilmojo01
459,Ethan Prow,2022,2022,1,4,1,0,1,-1,0,1,0,0,0,0,0,0,2,50.0,51,12:44,prowet01
460,Alex Tidey,1977,1978,2,4,0,0,0,-2,0,0,0,0,0,0,0,0,5,0.0,,,tideyal01
461,Jim Walsh,1982,1982,1,4,0,1,1,1,4,0,0,0,0,1,0,0,8,0.0,,,walshji01
462,Jere Gillis,1983,1983,1,3,0,0,0,-6,0,0,0,0,0,0,0,0,3,0.0,,,gillije01
463,Jean-Guy Lagace,1971,1971,1,3,0,0,0,0,2,0,0,0,0,0,0,0,3,0.0,,,lagacje01
464,Bryan McSheffrey,1975,1975,1,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,,,mcshebr01
465,Danny O'Regan,2018,2019,2,3,0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,32,10:34,oregada01
466,Zach Redmond,2018,2018,1,3,0,0,0,1,2,0,0,0,0,0,0,0,7,0.0,43,14:29,redmoza01
467,Bob Richer,1973,1973,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,richebo01
468,Joel Savage,1991,1991,1,3,0,1,1,-2,0,0,0,0,0,1,0,0,2,0.0,,,savagjo01
469,Steve Smith,1989,1989,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,,,smithst04
470,Travis Turnbull,2012,2012,1,3,1,0,1,0,5,1,0,0,0,0,0,0,3,33.3,15,4:55,turnbtr01
471,James Black,1994,1994,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,,,blackja01
472,Erik Burgdoerfer,2017,2017,1,2,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,22,11:10,burgder01
473,Paul Gardner,1986,1986,1,2,0,0,0,-3,0,0,0,0,0,0,0,0,4,0.0,,,gardnpa01
474,Mitch Molloy,1990,1990,1,2,0,0,0,0,10,0,0,0,0,0,0,0,0,,,,mollomi01
475,Mark Parrish,2011,2011,1,2,0,0,0,-2,0,0,0,0,0,0,0,0,0,,24,11:47,parrima01
476,Wayne Ramsey,1978,1978,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ramsewa01
477,Lukáš Rousek,2023,2023,1,2,1,1,2,2,0,1,0,0,0,1,0,0,3,33.3,23,11:19,rouselu01
478,Kai Suikkanen,1982,1983,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,suikkka01
479,Chris Thorburn,2006,2006,1,2,0,1,1,-1,7,0,0,0,0,1,0,0,1,0.0,14,6:52,thorbch01
480,Doug Trapp,1987,1987,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,trappdo01
481,Derek Whitmore,2012,2012,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,25,12:31,whitmde01
482,Joel Armia,2015,2015,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,15,14:47,armiajo01
483,Brandon Biro,2022,2022,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,14,13:30,birobr01
484,Jeremy Davies,2023,2023,1,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0.0,9,8:33,davieje01
485,Jeff Eatough,1982,1982,1,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,,,eatouje01
486,François Guay,1990,1990,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,guayfr01
487,Trent Kaese,1989,1989,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,,,kaesetr01
488,François Lacombe,1971,1971,1,1,0,1,1,-2,2,0,0,0,0,0,1,0,1,0.0,,,lacomfr01
489,Reed Larson,1990,1990,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,,,larsore01
490,Ryan MacInnis,2022,2022,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,10,10:00,macinry01
491,Sean Malone,2017,2017,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,12,12:12,malonse01
492,Sean McMorrow,2003,2003,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1:27,mcmorse01
493,David Moravec,2000,2000,1,1,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,15,15:15,moravda01
494,Brian Perry,1971,1971,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,perrybr01
495,Dalton Smith,2020,2020,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,,1,1:26,smithda03
496,Dean Sylvester,1999,1999,1,1,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,15,14:31,sylvede01
497,Christian Wolanin,2022,2022,1,1,0,0,0,-2,0,0,0,0,0,0,0,0,0,,8,8:18,wolanch01


Provided by <a href="https://www.sports-reference.com/sharing.html?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool">Hockey-Reference.com</a>: <a href="https://www.hockey-reference.com/teams/BUF/skaters.html?sr&utm_source=direct&utm_medium=Share&utm_campaign=ShareTool#stats">View Original Table</a><br>Generated 8/24/2023.
